adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,1,2017/03/08,http://cdn0-a.production.images.static6.com/CnF2rUmRJlNS1_LlQBoygByncBM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/972321/big/054985500_1441013137-google-headquarters-sign-640x0_digital_trends.jpg,http://citizen6.liputan6.com/read/2879443/proses-interview-yang-harus-dilalui-saat-melamar-di-google,13,Blog Keren,Proses Interview yang Harus Dilalui Saat Melamar di Google
Just For Kids,0,2017/03/08,http://cdn1-a.production.images.static6.com/DRljUoQiBIu61tI-PfSwYd6lN0A=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1524062/original/003451800_1488428368-katy_perry_-_orlando_bloom.jpg,http://showbiz.liputan6.com/read/2879334/masih-saling-peduli-katy-perry-orlando-bloom-tak-jadi-putus,14,Hollywood,"Masih Saling Peduli, Katy Perry - Orlando Bloom Tak Jadi Putus?"
Just For Kids,0,2017/03/08,http://cdn0-a.production.images.static6.com/QxBrpyk2C5FnjKBIoAE8gg2-528=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526514/original/088068200_1488650633-647804676.jpg,http://bola.liputan6.com/read/2879759/mu-akan-terkejut-di-rostov,55,Liga Internasional,MU Akan Terkejut di Rostov
Just For Kids,0,2017/03/08,http://cdn0-a.production.images.static6.com/lCVe9M6Mj1KA6WkdLBgUPVODI-E=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1497551/original/031338200_1486265375-unnamed.jpg,http://regional.liputan6.com/read/2879918/badai-terpa-puncak-manglayang-6-pendaki-remaja-dievakuasi,18,Bandung,"Badai Terpa Puncak Manglayang, 6 Pendaki Remaja Dievakuasi"
Just For Kids,0,2017/03/08,http://cdn0-a.production.images.static6.com/vGFUqEDpY58EpgznQ-udSmVOpeo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1529991/original/080304800_1488948421-y.jpg,http://health.liputan6.com/read/2879413/emma-watson-gunakan-minyak-untuk-bulu-kemaluan-ini-alasannya,13,Health Info,"Emma Watson Gunakan Minyak untuk Bulu Kemaluan, Ini Alasannya"
Just For Kids,30,2017/03/08,http://cdn0-a.production.images.static6.com/KWrKb_waqPrfRATM77AzR2_Sa5g=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1530598/original/089506100_1488968115-1.JPG,http://otomotif.liputan6.com/read/2879794/tiga-motor-andalan-ksatria-baja-hitam-ada-dalam-dunia-nyata,7.8k,Motor,Tiga Motor Andalan Ksatria Baja Hitam Ada dalam Dunia Nyata
Just For Kids,5,2017/03/08,http://cdn1-a.production.images.static6.com/550iDSV5mXeylcUQWqqGip7QNWA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1283513/original/016170000_1467971905-African-Union-3.jpeg,http://news.liputan6.com/read/2879589/ini-aturan-baru-urus-paspor-umrah-dan-haji-khusus,299,Peristiwa,Ini Aturan Baru Urus Paspor Umrah dan Haji Khusus
Just For Kids,0,2017/03/08,http://cdn1-a.production.images.static6.com/mANpYpJcIdtHjb9hUbao8ML8pvs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1528397/original/073116500_1488812707--2107057-1488576578.640x0c.jpg,http://lifestyle.liputan6.com/read/2877811/ini-2-cara-ketahui-apakah-pasangan-anda-tukang-selingkuh,11,Life,Ini 2 Cara Ketahui Apakah Pasangan Anda Tukang Selingkuh
Just For Kids,0,2017/03/08,http://cdn0-a.production.images.static6.com/hbpWADVPZfUuJUIkcdQF3wZcMbU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1530639/original/052781800_1488969937-petani_cabai-ok.jpg,http://bisnis.liputan6.com/read/2879854/kementan-perlu-koordinasi-dengan-petani-agar-harga-cabai-wajar,14,Ekonomi,Kementan: Perlu Koordinasi dengan Petani agar Harga Cabai Wajar
Just For Kids,0,2017/03/08,http://cdn1-a.production.images.static6.com/ZtHcakbLpv6f1hxUDTNxU6gZM1o=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1514127/original/058690300_1487658337-20170221-Dipimpin-Langsung-Luis-Milla_-25-Pemain-Ikut-Seleksi-Perdana-Timnas-Indonesia-U-22-Tebe-3.jpg,http://bola.liputan6.com/read/2879785/ini-guna-kamera-go-pro-dalam-latihan-timnas-u-22-luis-milla,213,Liga Indonesia,Ini Guna Kamera Go Pro dalam Latihan Timnas U-22 Luis Milla
