adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,6,2017/03/05,http://cdn0-a.production.images.static6.com/BX6c5UP60TTjlt9SrAbx7tWrusc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/709413/big/ilustrasi-tiket-pesawat-2-140716-andri.jpg,http://lifestyle.liputan6.com/read/2874713/ini-trik-dapat-tiket-pesawat-bisnis-harga-miring-saat-traveling,79,Travel,Ini Trik Dapat Tiket Pesawat Bisnis Harga Miring Saat Traveling
Just For Kids,3,2017/03/05,http://cdn0-a.production.images.static6.com/3q3CzkbJpeTSe5CdGHubZaMISnk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/780676/big/050468000_1418629569-Basuki-Hadimulyono-2-20141215-Johan.jpg,http://bisnis.liputan6.com/read/2876443/menteri-pupr-harga-semen-rp-25-juta-per-sak-di-jayawijaya,29,Ekonomi,"Menteri PUPR: Harga Semen Rp 2,5 Juta per Sak di Jayawijaya"
Just For Kids,0,2017/03/05,http://cdn0-a.production.images.static6.com/mIh0L0RnzeeU5lnObd4xpR2NC3o=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1527054/original/013747100_1488708137-pornjap.jpg,http://global.liputan6.com/read/2876317/pria-ini-tewas-terkubur-koleksi-majalah-porno-seberat-6-ton,278,Global,Pria Ini Tewas Terkubur Koleksi Majalah Porno Seberat 6 Ton
Just For Kids,0,2017/03/05,http://cdn0-a.production.images.static6.com/SInM7Jjvzz21nn5EFactIHS_494=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526864/original/016629400_1488697006-cemal_faruk.jpg,http://showbiz.liputan6.com/read/2876211/main-di-3-sinetron-apa-yang-berubah-dari-cemal-faruk,11,Selebritis,"Main di 3 Sinetron, Apa yang Berubah dari Cemal Faruk?"
Just For Kids,0,2017/03/05,http://cdn1-a.production.images.static6.com/zv7FxOj10S9Q0ITdeUT_JcnIKBE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526789/original/049855400_1488694122-AP17063629560808.jpg,http://bola.liputan6.com/read/2876116/injak-kepala-ibrahimovic-kapten-mu-minta-mings-dihukum,16,Liga Inggris,"Injak Kepala Ibrahimovic, Kapten MU Minta Mings Dihukum"
Just For Kids,0,2017/03/05,http://cdn1-a.production.images.static6.com/HQRnBCyNr0ZDP_-3o8RPyG8t208=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1522604/original/043596100_1488336830-047468900_1488253553-141007-1000xauto-pangeran-arab-inspiratif.jpg,http://lifestyle.liputan6.com/read/2876353/top-3-hari-ini-5-gaya-jenggot-keren-agar-setampan-pangeran-arab,13,Lifestyle,Top 3 Hari Ini: 5 Gaya Jenggot Keren agar Setampan Pangeran Arab
Just For Kids,10,2017/03/05,http://cdn0-a.production.images.static6.com/CAhoiwfdMUSjaAD-xAhJiJszNoA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526931/original/088093400_1488702196-04032017-sapi.jpg,http://citizen6.liputan6.com/read/2876261/pria-berhubungan-seks-dengan-sapi-hebohkan-warga,10.1k,Hits,Pria Berhubungan Seks dengan Sapi Hebohkan Warga
21 Tahun,12,2017/03/05,http://cdn0-a.production.images.static6.com/NRQYa237E1EfVMWrG1R7SdmaChc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/682800/big/ilustrasi%20Inveksi%20Vagina.jpg,http://health.liputan6.com/read/2876423/4-cara-percantik-organ-intim-wanita,46,Seks,4 Cara Percantik Organ Intim Wanita 
Just For Kids,0,2017/03/05,http://cdn1-a.production.images.static6.com/4cBipCmVC2o8oXSYvxVfzbgETrI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1303220/original/079530600_1469947874-_20160731REU_PSG_vs_Leicester_05.jpg,http://bola.liputan6.com/read/2876260/enrique-mundur-dari-barcelona-psg-malah-ketar-ketir,10,Liga Internasional,"Enrique Mundur dari Barcelona, PSG Malah Ketar-ketir"
Just For Kids,0,2017/03/05,http://cdn1-a.production.images.static6.com/xDwX48lFr4fTuqMjcYdPmQeL8Ns=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/950736/big/089515700_1439167387-Untitled.png,http://showbiz.liputan6.com/read/2876308/datang-ke-paris-fashion-week-nicki-minaj-telanjang-dada,344,Hollywood,"Datang ke Paris Fashion Week, Nicki Minaj Telanjang Dada"
