adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/09,http://cdn1-a.production.images.static6.com/kf4DjnjQk7-JBaaJx-m48ItGU9c=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532094/original/074533700_1489062128-imigrasi.jpg,http://regional.liputan6.com/read/2881031/diduga-untuk-tki-ilegal-imigrasi-mataram-tolak-85-paspor,11,Denpasar,"Diduga untuk TKI Ilegal, Imigrasi Mataram Tolak 85 Paspor"
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/Qkp6ZrF7zo5_xuREQ-jgEQL1aOw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532101/original/075287000_1489062627-Foto_Liputan6.jpg,http://bisnis.liputan6.com/read/2881043/masih-ada-kesempatan-blu-di-bawah-kemenkeu-buka-lowongan-kerja,315,Ekonomi,"Masih Ada Kesempatan, BLU di Bawah Kemenkeu Buka Lowongan Kerja"
Just For Kids,1,2017/03/09,http://cdn1-a.production.images.static6.com/H_V81uW8UoGmrXPKnl8qGRK6kUo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1531764/original/047367600_1489050656-kalkun.jpg,http://citizen6.liputan6.com/read/2880808/video-aneh-kawanan-kalkun-berputar-mengelilingi-bangkai-kucing,24,Hits,"Video Aneh, Kawanan Kalkun Berputar Mengelilingi Bangkai Kucing"
Just For Kids,0,2017/03/09,http://cdn1-a.production.images.static6.com/bOYixShSuMB74NjRDcLX658yQMs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1289920/original/010881900_1468656067-Bekraf.jpg,http://bisnis.liputan6.com/read/2881015/bekraf-ajak-pelaku-umkm-tegal-kreatif-gabung-bisma,15,Ekonomi,Bekraf Ajak Pelaku UMKM Tegal Kreatif Gabung Bisma
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/B_ON9J5FnIRIXPLyvSwegRzERfg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1426652/original/065050300_1480929913-Pencetak_Gol_Terbanyak_Premier_League_2016-2017_hingga_Pekan_ke-14_08.JPG,http://bola.liputan6.com/read/2881007/5-striker-yang-dianggap-overrated,196,Corner,5 Striker yang Dianggap Overrated
Just For Kids,0,2017/03/09,http://cdn1-a.production.images.static6.com/ktpUh4xB9wrwp4Av2deDXjiRUAE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532096/original/095234600_1489062528-20170309--Awak-Maskapai-Penerbangan-Ini-Semuanya-Wanita--GOL-Airlines-AFP-Photo-01.jpg,http://photo.liputan6.com/global/wow-awak-maskapai-penerbangan-ini-semuanya-wanita-2881038,18,Global,"Wow, Awak Maskapai Penerbangan Ini Semuanya Wanita"
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/rrjQC_9niH6nC0iz18bvCWlKHLU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1478420/original/018093500_1484897693-zelda0004.jpg,http://tekno.liputan6.com/read/2872676/5-gim-terbaru-maret-2017-ini-layak-kamu-beli,16,Game,5 Gim Terbaru Maret 2017 Ini Layak Kamu Beli
Just For Kids,1,2017/03/09,http://cdn0-a.production.images.static6.com/W_UNWpjECPfHG8x8FGOXLnYkOGQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1471088/original/098086600_1484288806-20170113-Jokowi-Temui-Pelaku-Industri-Jakarta-AY2.jpg,http://news.liputan6.com/read/2880912/jokowi-ungkap-beda-sepeda-hadiah-darinya-dengan-sepeda-lain,80,Peristiwa,Jokowi Ungkap Beda Sepeda Hadiah darinya dengan Sepeda Lain
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/wkjeVexz4mY6bsChxq618Rbe6Wo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1531961/original/073866900_1489056494-Ariel_Tatum_2.jpg,http://lifestyle.liputan6.com/read/2880937/ariel-tatum-sensual-dalam-gaun-transparan-di-atas-mawar,17,Fashion & Beauty,Ariel Tatum Sensual dalam Gaun Transparan di Atas Mawar
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/d5QixfiTCcAIcgtPAS2ymGXZ94g=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1528179/original/055618100_1488798349-Freelancer_-_Getty_-_Bata_ekspos_interiro.jpg,http://properti.liputan6.com/read/2877566/mau-pasang-bata-ekspose-di-dinding-interior-simak-panduannya,16,Properti,Mau Pasang Bata Ekspose di Dinding Interior? Simak Panduannya!
