adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/GhGqss4_DUTtCr3isrRtFe2Tw-M=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1450426/original/047854400_1483064823-Pesepak_Bola_dengan_Gaji_Tertinggi_04.jpg,http://bola.liputan6.com/read/2875285/dua-pertandingan-ke-depan-lini-depan-real-madrid-ompong,15,Liga Spanyol,"Dua Pertandingan ke Depan, Lini Depan Real Madrid Ompong"
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/RVAHEBbnvv__LwZIz-Gd3XhGfbo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526164/original/072029600_1488606051-Penemuan_Ular_di_Bogor1.jpg,http://news.liputan6.com/read/2875348/temuan-ular-piton-di-bawah-tempat-tidur-gegerkan-warga-bogor,18,Peristiwa,Temuan Ular Piton di Bawah Tempat Tidur Gegerkan Warga Bogor
Just For Kids,1,2017/03/04,http://cdn0-a.production.images.static6.com/CrsEv3mPiaKSzHl1fKHt-XEY45s=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1496108/original/040868100_1486104340-donald_arnold.jpg,http://global.liputan6.com/read/2875313/ternoda-donald-trump-schwarzenegger-hengkang-dari-apprentice,13,Internasional,"'Ternoda' Donald Trump, Schwarzenegger Hengkang dari Apprentice"
Just For Kids,1,2017/03/04,http://cdn1-a.production.images.static6.com/qxCZuP2BtW2PbyOLP0iU4TvKkHQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1519667/original/051768200_1488094925-000_J4293a.jpg,http://bisnis.liputan6.com/read/2875341/raja-salman-anggap-indonesia-seperti-rumah-kedua,80.9k,Ekonomi,Raja Salman Anggap Indonesia seperti Rumah Kedua
Just For Kids,0,2017/03/04,http://cdn1-a.production.images.static6.com/5gLKWsoAPi7y5ygT6rPWtRJ9XvU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1524869/original/082162600_1488461912-17-3-2_MIlan.jpg,http://bola.liputan6.com/read/2875301/ac-milan-vs-chievo-memburu-kemenangan-ketiga-beruntun,981,Prediksi,AC Milan Vs Chievo: Memburu Kemenangan Ketiga Beruntun
Just For Kids,0,2017/03/04,http://cdn1-a.production.images.static6.com/yxxO84pKf9--NGcYgoNfkZWE3a0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/824099/big/0ed2e26b8941284a20660fd6929cf6051.jpg,http://showbiz.liputan6.com/read/2874872/ed-sheeran-pukul-wajah-justin-bieber,12,Hollywood,Ed Sheeran Pukul Wajah Justin Bieber 
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/EZcNwFkpATuBLaIEfJuAey3E1V8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1191293/original/078063200_1459734794-20160403-Lemparan-Botol-dan-Protes-Warnai-Final-Piala-Bhayangkara-2016-helmi-Tebe-4.jpg,http://bola.liputan6.com/read/2875300/piala-presiden-persib-pantang-menyerah-yakin-jungkalkan-pbfc,22,Liga Indonesia,Piala Presiden: Persib Pantang Menyerah Yakin Jungkalkan PBFC
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/X2bujF1MQFcJxeLY2YRmGw-W9lk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526131/original/093687800_1488604642-Kirab-Kebangsaan1.jpg,http://photo.liputan6.com/news/maruarar-sirait-ridwan-kamil-dan-yenny-wahid-meriahkan-kirab-kebangsaan-2875334,14,News,"Maruarar Sirait, Ridwan Kamil dan Yenny Wahid Meriahkan Kirab Kebangsaan"
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/X2bujF1MQFcJxeLY2YRmGw-W9lk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526131/original/093687800_1488604642-Kirab-Kebangsaan1.jpg,http://news.liputan6.com/read/2875337/ridwan-kamil-indonesia-sampai-kiamat-tetap-beragam,38,Peristiwa,Ridwan Kamil: Indonesia Sampai Kiamat Tetap Beragam
Just For Kids,0,2017/03/04,http://cdn1-a.production.images.static6.com/iGp1V162VS58gVehmqQtK2C20O0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526125/original/036632000_1488603901-Dreams.jpg,http://citizen6.liputan6.com/read/2875325/enam-fakta-menarik-seputar-mimpi-yang-sebaiknya-kamu-tahu,15,Blog Keren, Enam Fakta Menarik Seputar Mimpi yang Sebaiknya Kamu Tahu
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/0QO-jbdtN3NuKL3qctDkc6n5B3o=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526382/original/029464700_1488628582-20170304_105029.jpg,http://news.liputan6.com/read/2875635/maruarar-sirait-ridwan-kamil-dan-yenny-wahid-diarak-sisingaan,15,Peristiwa,"Maruarar Sirait, Ridwan Kamil, dan Yenny Wahid Diarak Sisingaan"
Just For Kids,0,2017/03/04,http://cdn1-a.production.images.static6.com/6Ta0-1uH3TtDivKZkF8eV8pTkFY=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1379147/original/055823600_1476887363-APRIL-18-Manchester-United-Training-Aon-Training-Complex.jpg,http://bola.liputan6.com/read/2875309/kabar-rooney-ke-everton-mourinho-omong-kosong,19,Liga Inggris,"Kabar Rooney ke Everton, Mourinho: Omong Kosong! "
Just For Kids,3,2017/03/04,http://cdn1-a.production.images.static6.com/APrZId8hduxcx1xiRU1kW3brAm0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1524808/original/097671500_1488456607-20170302--Presiden-Jokowi-Ajak-Raja-Salman-Keliling-Istana-Merdeka-Jakarta-Pool-01.jpg,http://tekno.liputan6.com/read/2875308/disorot-media-asing-presiden-jokowi-jadi-vlogger-populer,68.2k,Internet,"Disorot Media Asing, Presiden Jokowi Jadi Vlogger Populer "
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/ZdJv8CufipT5Ldqt7DWqUQyiUtI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1525166/original/005446000_1488515373-Audi_Q7.jpg,http://otomotif.liputan6.com/read/2874358/daftar-10-mobil-terbaik-di-2017,2.1k,Oto News,Daftar 10 Mobil Terbaik di 2017
Just For Kids,0,2017/03/04,http://cdn0-a.production.images.static6.com/8LERhVUTKdjtjLnvLP_XGu40lOw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1524886/original/007704700_1488463770-jalan_berlubang__3_.JPG,http://regional.liputan6.com/read/2873991/40-persen-jalan-bengkulu-berlubang-apa-prediksi-bi,11,Palembang,"40 Persen Jalan Bengkulu Berlubang, Apa Prediksi BI?"
Just For Kids,0,2017/03/04,http://cdn1-a.production.images.static6.com/rjFPEexo40PuLmIsp83z9_lRE3k=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526116/original/049798600_1488603665-Kirab-Budaya-Subang1.jpg,http://photo.liputan6.com/news/melihat-kemeriahan-kirab-budaya-subang-2875321,11,News,Melihat Kemeriahan Kirab Budaya Subang
