adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/29,http://cdn0-a.production.images.static6.com/1s7YiFNzV88lO0BbAHX59BpnBUg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1550588/original/016416600_1490781437-20170328-Anne-Hathaway-Pakai-Gaun-Ramah-Lingkungan-AP-1.jpg,http://photo.liputan6.com/lifestyle/inspirasi-busana-ramah-lingkungan-anne-hathaway-di-karpet-merah-2903274,14,Lifestyle,Inspirasi Busana Ramah Lingkungan Anne Hathaway di Karpet Merah
Just For Kids,0,2017/03/29,http://cdn1-a.production.images.static6.com/fgfYg0QTckGgffpICa82Nqh9NT8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1550403/original/052134300_1490775256-dimascov.jpg,http://citizen6.liputan6.com/read/2903096/kesulitan-sebut-nama-sby-video-dimas-bikin-netizen-ngakak,15.5k,Hits,"Kesulitan Sebut Nama SBY, Video Dimas Bikin Netizen Ngakak"
Just For Kids,0,2017/03/29,http://cdn0-a.production.images.static6.com/i2CYYXXWyJlFSNBhFHqxEoFOHGg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/980878/big/067277600_1441686746-20150908-Bank-BJB.jpg,http://bisnis.liputan6.com/read/2903153/bank-jabar-banten-bagi-dividen-rp-8629-miliar,13,Saham,"Bank Jabar Banten Bagi Dividen Rp 862,9 Miliar"
Just For Kids,0,2017/03/29,http://cdn0-a.production.images.static6.com/4I_CK1BpmRoufPq4GOcAMPr2EQM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1550337/original/070013000_1490771778-IMG-20170329-WA0007.jpg,http://regional.liputan6.com/read/2903014/adu-mulut-berujung-duel-antar-tahanan-rutan,14,Makassar,Adu Mulut Berujung Duel Antar-Tahanan Rutan
Just For Kids,0,2017/03/29,http://cdn0-a.production.images.static6.com/m0wn5ipsfpoBNKl9o_zoLTBkB-w=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1514313/original/048595800_1487664342-20170221-Sidang-Ahok-ke-11-Pool-6.jpg,http://news.liputan6.com/read/2903283/wanita-bawa-sangkur-di-sidang-ahok-diduga-pasien-rsj-grogol,33,Peristiwa,Wanita Bawa Sangkur di Sidang Ahok Diduga Pasien RSJ Grogol
Just For Kids,1,2017/03/29,http://cdn1-a.production.images.static6.com/PzbLyff2EwJwVZRNcqCfKCLy9B0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1460869/original/023213100_1483525046-20170104-Kampanye-Anies-Sandi-HEL5.jpg,http://pilkada.liputan6.com/read/2903192/sandiaga-uno-ajak-mahasiswa-buka-lapangan-pekerjaan,8.5k,Pilkada,Sandiaga Uno Ajak Mahasiswa Buka Lapangan Pekerjaan
Just For Kids,0,2017/03/29,http://cdn1-a.production.images.static6.com/nGBgTTneUC9GUM5CuPwTXAdyGDo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1360599/original/076370900_1475220224-20160930-Tax-Amnesty-Jakarta-AY1.jpg,http://bisnis.liputan6.com/read/2903152/deklarasi-harta-tax-amnesty-rp-4669-t-terbanyak-dari-singapura,12,Ekonomi,"Deklarasi Harta Tax Amnesty Rp 4.669 T, Terbanyak dari Singapura"
Just For Kids,0,2017/03/29,http://cdn1-a.production.images.static6.com/ZgHlFtK7ZvCqVmaTzyvmFWAJXSI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541824/original/074038400_1489984649-Sampdoria_Vs_Juventus_06.jpg,http://bola.liputan6.com/read/2903100/juventus-bidik-tiga-pemain-spanyol-u-21,10,Liga Indonesia,Juventus Bidik Tiga Pemain Spanyol U-21
Just For Kids,0,2017/03/29,http://cdn0-a.production.images.static6.com/MWSF6QoopVMnoasOUqB7oc4jh3k=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1504680/original/073723300_1486876985-Teguh_D_Academy_4.jpg,http://showbiz.liputan6.com/read/2902903/teguh-pimpin-polling-sms-sementara-grup-5-top-15-dacademy-4,13,Dangdut Academy 4,Teguh Pimpin Polling SMS Sementara Grup 5 Top 15 D'Academy 4
Just For Kids,0,2017/03/29,http://cdn1-a.production.images.static6.com/BsfC_Rvg53bh_KUT1-xYaK_PsM0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1012446/big/051429700_1444186183-Facebook_-_The_Next_Web.JPG,http://tekno.liputan6.com/read/2903131/ini-alasan-utama-facebook-sontek-fitur-stories-milik-snapchat,698,Tech News,Ini Alasan Utama Facebook Sontek Fitur Stories Milik Snapchat
