adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,4,2017/03/30,http://cdn1-a.production.images.static6.com/vkEcVu93901-BYPK4WVLbrsUhpw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1552318/original/011961100_1490893057-setnov.jpg,http://pilkada.liputan6.com/read/2905098/cawagub-djarot-islam-itu-mengayomi-bukan-tebar-kebencian,18,Pilkada,Cawagub Djarot: Islam Itu Mengayomi Bukan Tebar Kebencian
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/Wyzv3yylpi-dJIS3U6xsW0u7h0U=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1509314/original/078942600_1487243970-AP17046774331792.jpg,http://bola.liputan6.com/read/2905072/wenger-masih-rahasiakan-masa-depannya-di-arsenal,12,Liga Inggris,Wenger Masih Rahasiakan Masa Depannya di Arsenal
Just For Kids,1,2017/03/30,http://cdn0-a.production.images.static6.com/b6bkCacOuF-CW37EAqrUoYrbKhw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536321/original/060613000_1489479846-megawati3.jpg,http://news.liputan6.com/read/2905000/megawati-sebut-sudah-lama-ingin-pensiun-dari-jabatan-ketum-pdip,10,Politik,Megawati Sebut Sudah Lama Ingin Pensiun dari Jabatan Ketum PDIP
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/nnBTDcirTac9Ve086iZtbZHE_Bs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1387613/original/027899300_1477618899-615131442.jpg,http://bola.liputan6.com/read/2905039/mental-higuain-lemah-di-laga-besar,19,Liga Italia,Mental Higuain Lemah di Laga Besar
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/daWq6QrbIshlm0nzRGghmeYCNHM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1552308/original/071495300_1490890785-samsung-s8.jpeg,http://tekno.liputan6.com/read/2905089/samsung-sebut-teknologi-kamera-ganda-di-smartphone-belum-matang,19,Tech News,Samsung Sebut Teknologi Kamera Ganda di Smartphone Belum Matang
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/K33-aN-DrV_f_3Iw_kbOQzcKxk8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1552285/original/003020700_1490886683-guest-andrea_bittar.jpg,http://bola.liputan6.com/read/2905057/alasan-arema-coret-gelandang-berdarah-perancis,17,Liga Indonesia,Alasan Arema Coret Gelandang Berdarah Perancis 
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/z-BN6SBQoqcgTHZHolevKAHVYcU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1551852/original/044848900_1490863453-fly_overr.jpg,http://regional.liputan6.com/read/2904636/4-fly-over-brebes-dikebut-kejar-tenggat-arus-mudik,16,Semarang,4 Fly Over Brebes Dikebut Kejar Tenggat Arus Mudik  
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/kBJHmbZSmLSJENB7cxVhfyBMTzE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1516776/original/080045400_1487831854-Oki_Setiana_dewi-3.jpg,http://showbiz.liputan6.com/read/2904658/masuk-gereja-oki-setiana-dewi-jadi-pusat-perhatian,18,Selebritis,"Masuk Gereja, Oki Setiana Dewi Jadi Pusat Perhatian"
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/nuU3xNUb9htKsgjOKQfnmbXFaEU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/929712/big/037539200_1436951837-TEK_9075.JPG,http://bola.liputan6.com/read/2905049/bela-timnas-qatar-kewarganegaraan-andri-syahputra-dipertanyakan,27,Liga Indonesia,"Bela Timnas Qatar, Kewarganegaraan Andri Syahputra Dipertanyakan"
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/Jh89_hjg_qpTPnOz9fnVwn9DXOA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1552229/original/086100900_1490881889-20170330-Somalia-AP1.jpg,http://photo.liputan6.com/global/warga-mengungsi-akibat-kekeringan-dan-kelaparan-di-somalia-2905011,11,Global,Warga Mengungsi Akibat Kekeringan dan Kelaparan di Somalia
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/26l9cVAlY7RfnYlH_UmDKfh5GlE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1547737/original/052265800_1490523724-20170321-Timnas_Indonesia-HEL_4.jpg,http://bola.liputan6.com/read/2904993/soal-status-timnas-indonesia-di-isg-2017-ini-penjelasan-koi,27,Liga Indonesia,"Soal Status Timnas Indonesia di ISG 2017, Ini Penjelasan KOI"
Just For Kids,7,2017/03/30,http://cdn0-a.production.images.static6.com/v7acZTEnJNgecKdBtNZfOBt4Cps=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1537902/original/036649600_1489578330-20170315-Djarot-Dengarkan-Keluhan-Warga-Jalan-Kemenyan-Jakarta--Yoppy-Renato-07.jpg,http://pilkada.liputan6.com/read/2905078/djarot-bukan-tak-setuju-dp-0-kalau-terlaksana-senang-banget,18,Pilkada,"Djarot: Bukan Tak Setuju DP 0%, Kalau Terlaksana Senang Banget"
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/X7LUyqggn2_4YeHh-OZQi1d7vko=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1383207/original/090074100_1477297887-000_8I9UL.jpg,http://bola.liputan6.com/read/2904695/inter-milan-ingin-beli-san-siro,15,Liga Italia,Inter Milan Ingin Beli San Siro
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/G5M26yLQxv3bYAAmyKipNDD4jjg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1467665/original/026371600_1484051405-20170108-Edy-Rahmayadi-HEL-14.jpg,http://bola.liputan6.com/read/2905037/libatkan-60-klub-liga-2-kick-off-19-april-2017,888,Liga Indonesia,"Libatkan 60 Klub, Liga 2 Kick Off 19 April 2017"
