adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,4,2017/03/09,http://cdn1-a.production.images.static6.com/Cc5JLXL-IKckZxF2KaxORZIydaM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1474382/original/022131300_1484626205-20170117-Hyperloop_Trains2.jpg,http://bisnis.liputan6.com/read/2880838/orang-terkaya-dunia-ingin-bangun-kendaraan-super-cepat-di-jakarta,18.5k,Ekonomi,Orang Terkaya Dunia Ingin Bangun Kendaraan Super Cepat di Jakarta
Just For Kids,0,2017/03/09,http://cdn1-a.production.images.static6.com/nO3Lq8cJr0dE6vzuFt3gwHCsHoE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1329773/original/087995600_1472273656-13712196_854100034725824_321315623_n.jpg,http://showbiz.liputan6.com/read/2880713/bikin-nikita-mirzani-marah-anak-pilih-kirim-surat,13,Selebritis,"Bikin Nikita Mirzani Marah, Anak Pilih Kirim Surat"
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/vK6iwGZhFg4W1KZoJo3OkqrqekM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1531291/original/003279300_1489033750-PSG-Barcelona-Liga-Champions3.jpg,http://bola.liputan6.com/read/2880873/barcelona-tekuk-psg-selebrasi-di-maria-jadi-bumerang,13,Corner,"Barcelona Tekuk PSG, Selebrasi Di Maria Jadi Bumerang"
Just For Kids,2,2017/03/09,http://cdn0-a.production.images.static6.com/M1-CErF5FgjCfctU73wSejsy7Mw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532009/original/074384600_1489058657-20170309-Yolo_2.jpg,http://global.liputan6.com/read/2880921/4-pesan-cinta-pangeran-muda-arab-saudi-untuk-indonesia,14.6k,Internasional,4 Pesan Cinta Pangeran Muda Arab Saudi untuk Indonesia
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/pzix8GjZ2g2jtYaa2RU1oizUa58=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1483849/original/038329100_1485362676-men.jpg,http://health.liputan6.com/read/2880911/7-tanda-kemandulan-wanita-yang-biasanya-tak-disadari,287,Health Info,7 Tanda Kemandulan Wanita yang Biasanya Tak Disadari
Just For Kids,4,2017/03/09,http://cdn1-a.production.images.static6.com/YTMKUyk0A3EGhX_wWhpVFKjSy2c=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/792794/big/059408500_1420804298-000_Hkg2964984.jpg,http://news.liputan6.com/read/2881032/kpk-janji-proses-nama-nama-besar-di-balik-korupsi-e-ktp,53,Peristiwa,KPK Janji Proses Nama-nama Besar di Balik Korupsi E-KTP
Just For Kids,11,2017/03/09,http://cdn0-a.production.images.static6.com/Owwf6CkI1Gw3Gff3EI0t76CBsn8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1528577/original/089418700_1488856801-alabama.jpg,http://lifestyle.liputan6.com/read/2878099/ini-dia-rumah-termahal-di-amerika,19,Home & Decor,Ini Dia Rumah Termahal di Amerika
Just For Kids,0,2017/03/09,http://cdn1-a.production.images.static6.com/3t4V4cnFMI3t5jv-53pL7CryPp4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1266879/original/027935000_1466144406-20160617-pembersihan-kereta-gholib-4.jpg,http://bisnis.liputan6.com/read/2881062/hadapi-mudik-lebaran-kai-datangkan-3-rangkaian-kereta-baru,478,Ekonomi,"Hadapi Mudik Lebaran, KAI Datangkan 3 Rangkaian Kereta Baru"
Just For Kids,0,2017/03/09,http://cdn1-a.production.images.static6.com/A97fNIi58DGqN153UUkbbW1M7Gc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/60322/big/samuel-l-jackson-130514c.jpg,http://showbiz.liputan6.com/read/2880645/samuel-l-jackson-ternyata-suka-nonton-anime-hentai,208,J-Pop,Samuel L. Jackson Ternyata Suka Nonton Anime Hentai
Just For Kids,0,2017/03/09,http://cdn0-a.production.images.static6.com/YOGPmHsJYaQqhyBGloeN73O4xP4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1529774/original/009446000_1488931448-_20170308AP_Arsenal_v_Bayern_05.jpg,http://bola.liputan6.com/read/2880823/dihujani-kritikan-wenger-dapat-dukungan-legenda-mu,13,Liga Inggris,"Dihujani Kritikan, Wenger Dapat Dukungan Legenda MU "
