adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/15,http://cdn1-a.production.images.static6.com/32_hZC_Iy5jhlEA48lb9SxgCOMo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1256570/original/079588600_1465271181-wendy2.jpg,http://showbiz.liputan6.com/read/2891495/wendy-marc-persembahkan-lagu-terbaru-sekali-cinta,15,Musik,"Wendy Marc Persembahkan Lagu Terbaru, Sekali Cinta"
Just For Kids,0,2017/03/15,http://cdn0-a.production.images.static6.com/5psdJUhUHp9MnSJjz7DwHDCrz6c=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1526650/original/003077400_1488685502-20170225-Djajang_Nurjaman-HEL_1.jpg,http://bola.liputan6.com/read/2887329/setelah-essien-persib-bidik-2-pemain-naturalisasi-timnas,19,Liga Indonesia,"Setelah Essien, Persib Bidik 2 Pemain Naturalisasi Timnas"
Just For Kids,0,2017/03/15,http://cdn0-a.production.images.static6.com/0BRLilnvUn0teJkPmwrq9u-I5nw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1065417/original/069839400_1448361272-20151124-Kunjungan-walikota-Bandung-Ridwan-kamil-HA-5.jpg,http://pilkada.liputan6.com/read/2887669/nasdem-bakal-dukung-ridwan-kamil-jadi-cagub-jawa-barat,5.3k,Pilkada,Nasdem Bakal Dukung Ridwan Kamil Jadi Cagub Jawa Barat
21 Tahun,0,2017/03/15,http://cdn0-a.production.images.static6.com/LZuVB5X4l3AzEuVhndKWtcRMbsk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1507016/original/045392100_1487064052-Kamar_romantis.jpeg,http://health.liputan6.com/read/2886443/catat-5-rahasia-seks-yang-wajib-diketahui-setiap-wanita,13,Seks,"Catat, 5 Rahasia Seks yang Wajib Diketahui Setiap Wanita"
Just For Kids,0,2017/03/15,http://cdn0-a.production.images.static6.com/jP6S71HEoXcLtO0oAZDu3km07_E=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1537112/original/026874300_1489550460-Levis.jpg,http://lifestyle.liputan6.com/read/2886988/revitalisasi-gaya-vintage-bagi-pencinta-denim,18,Style News,Revitalisasi Gaya Vintage bagi Pencinta Denim
Just For Kids,0,2017/03/15,http://cdn1-a.production.images.static6.com/VHUn9K5GzxtMb3Q_WmpYCQTPvLs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1537977/original/042267800_1489579796-cisomang.jpg,http://tv.liputan6.com/read/2887571/kilas-indonesia-april-jembatan-cisomang-dibuka-untuk-kendaraan,11,Liputan6 Petang,"Kilas Indonesia: April, Jembatan Cisomang Dibuka untuk Kendaraan"
Just For Kids,0,2017/03/15,http://cdn0-a.production.images.static6.com/fHX62nf0w_xRbgNz1mW6D27ibic=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/704923/big/ilustrasi-migas-pertamina-2-140708-andri.jpg,http://bisnis.liputan6.com/read/2887645/elia-massa-manik-bakal-dilantik-jadi-dirut-pertamina,2.4k,Energi & Tambang,‎Elia Massa Manik Bakal Dilantik Jadi Dirut Pertamina?
Just For Kids,0,2017/03/15,http://cdn0-a.production.images.static6.com/cSQytyO2ObZ_HKB7EeiFYfbkplA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1537588/original/052403700_1489570047-IMG_20170307_161910.jpg,http://regional.liputan6.com/read/2887431/cerita-pendaki-jepang-tersesat-di-kampung-mistis-gunung-sibayak,11,Palembang,Cerita Pendaki Jepang Tersesat di Kampung Mistis Gunung Sibayak
Just For Kids,2,2017/03/15,http://cdn1-a.production.images.static6.com/6kYJwwVJT9JwM5yzLPESQtG9_K8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532552/original/083294700_1489120000-Banner_e_ktp.jpg,http://news.liputan6.com/read/2887613/kpk-cegah-3-orang-ini-ke-luar-negeri-terkait-kasus-e-ktp,13,Peristiwa,KPK Cegah 3 Orang Ini ke Luar Negeri Terkait Kasus e-KTP
Just For Kids,0,2017/03/15,http://cdn1-a.production.images.static6.com/4wcxClbZyo6-D7bCLS3hE3mj0y0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1502275/original/057046600_1486627104-Goblin.jpg,http://tekno.liputan6.com/read/2887659/telkom-siap-boyong-konten-drama-korea-selatan-ke-indihome,19,Telko,Telkom Siap Boyong Konten Drama Korea Selatan ke IndiHome
