adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/uI8INOgN82IS34OdSPvGHWD2_Bg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1447371/original/082842100_1482824916-apple.jpg,http://tekno.liputan6.com/read/2903486/apple-bakal-batasi-produksi-ipad-pro-105-inci,462,Gadget,"Apple Bakal Batasi Produksi iPad Pro 10,5 Inci"
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/3Rnn-t3qwhwd7wF4NRQ3VKDFaXA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/929579/big/091601700_1436946439-FOTO_LIPUTAN6.jpg,http://bisnis.liputan6.com/read/2904952/ini-model-kasus-penipuan-yang-sering-dihadapi-bank-mandiri,12,Bank,Ini Model Kasus Penipuan yang Sering Dihadapi Bank Mandiri
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/HSzfepujzJAzV5WXVI-RnNqEAU0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1551863/original/090096400_1490864266-Lee_Min_Ho.jpg,http://showbiz.liputan6.com/read/2904612/ini-perasaan-lee-min-ho-saat-main-ke-perbatasan-korea-utara,957,K-Pop,Ini Perasaan Lee Min Ho Saat Main ke Perbatasan Korea Utara
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/kLPBTnRuqvPWMnOnln9TwY0NPxM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1550298/original/001452400_1490770409-WhatsApp_Image_2017-03-29_at_12.53.31.jpeg,http://lifestyle.liputan6.com/read/2902977/promosikan-bali-baru-kementerian-pariwisata-gelar-kontes-foto,312,Travel,"Promosikan Bali Baru, Kementerian Pariwisata Gelar Kontes Foto"
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/Tr3khKMdhDiYF7bOzReza-pi_ak=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1552217/original/055946400_1490880762-Italy_Arrests_Hand.jpg,http://global.liputan6.com/read/2904991/diduga-terkait-terorisme-4-orang-ditangkap-di-italia,585,Internasional,"Diduga Terkait Terorisme, 4 Orang Ditangkap di Italia"
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/5x57R4R3OyP7R5dp3scbyNnyMVI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1552241/original/081265800_1490882411-WhatsApp_Image_2017-03-30_at_15.19.01.jpeg,http://tekno.liputan6.com/read/2905015/bos-jualo-ajak-masyarakat-nikmati-teknologi-lewat-program-ini,15,Internet,Bos Jualo Ajak Masyarakat Nikmati Teknologi Lewat Program Ini
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/Vu8f4mAXSfLPrh-bM7951sssgUE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1411285/original/047903600_1479681782-000_IA0DY.jpg,http://bola.liputan6.com/read/2904713/pertahankan-pioli-inter-milan-janjikan-beli-4-pemain-top,504,Liga Italia,"Pertahankan Pioli, Inter Milan Janjikan Beli 4 Pemain Top"
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/e18jDPOnV2-2vPihheW0vN8GnQk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1176365/original/005020700_1458383388-cbr150r.jpg,http://otomotif.liputan6.com/read/2904309/honda-masih-pede-cbr150r-lebih-unggul-dari-kompetitor,1.9k,Motor,Honda Masih Pede CBR150R Lebih Unggul dari Kompetitor
Just For Kids,0,2017/03/30,http://cdn1-a.production.images.static6.com/0Uof_ji3ArLNF1m30B9U-_fSJaE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/732659/big/096858700_1409838212-PLTU_3.jpg,http://bisnis.liputan6.com/read/2904997/pembangkit-muara-karang-gangguan-listrik-jakarta-sempat-padam,17,Energi & Tambang,"Pembangkit Muara Karang Gangguan, Listrik Jakarta Sempat Padam"
Just For Kids,0,2017/03/30,http://cdn0-a.production.images.static6.com/MmkB7U-Lqv3ikxzXOPvYgwKnEPM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/718670/big/FOTO.jpg,http://bisnis.liputan6.com/read/2904275/jiwasraya-buka-lowongan-pekerjaan-untuk-berbagai-jurusan-minat,1.1k,Ekonomi,"Jiwasraya Buka Lowongan Pekerjaan untuk Berbagai Jurusan, Minat?"
