adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/_n5mIn4q9DgRbOZCFNhuz1W0WXs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/206575/big/img_guti-6.jpg,http://bola.liputan6.com/read/2872147/liga-champions-eks-real-madrid-dukung-barcelona,163,Liga Internasional,Liga Champions: Eks Real Madrid Dukung Barcelona
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/wHIw2kc4YyrT8wIgtoqCthwAge8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/734798/big/015104300_1410306619-boy_raffi.jpg,http://news.liputan6.com/read/2872459/polri-dan-arab-saudi-tingkatkan-kerja-sama-berantas-terorisme,24,Peristiwa,Polri dan Arab Saudi Tingkatkan Kerja Sama Berantas Terorisme
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/a-vMMRRiu2NrJLzcMjkK-xmb6Bo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1540162/original/086664700_1489743749-wawancara_1.jpg,http://health.liputan6.com/read/2872490/catat-jurus-jitu-sukses-wawancara-kerja,10,,"Catat, Jurus Jitu Sukses Wawancara Kerja"
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/Fncx2w1lYAfhTM2MKKsB9oclB0Y=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1441870/original/088832900_1482298991-Tora-Sudiro-1.jpg,http://showbiz.liputan6.com/read/2872034/lakukan-ini-kepada-anak-tora-sudiro-menyesal-hingga-menangis,14,Selebritis,"Lakukan Ini Kepada Anak, Tora Sudiro Menyesal hingga Menangis"
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/s32HBOPK9Wp9O5Ul3KAANJiKdCQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1517003/original/063790500_1487840327-AP17053738076909.jpg,http://bola.liputan6.com/read/2872489/dirumorkan-ke-barcelona-allegri-tertawa,348,Liga Spanyol,"Dirumorkan ke Barcelona, Allegri Tertawa"
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/oBp94QmNGzjoW9PqLRQ6Y3bggIQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1522982/original/091982500_1488348966-Pemeriksaan_saksi_peserta_diksar_mapala_uii2.JPG,http://regional.liputan6.com/read/2872268/polisi-putar-video-kekerasan-mapala-uii-di-hadapan-saksi,18,Semarang,Polisi Putar Video Kekerasan Mapala UII di Hadapan Saksi
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/fn9IV3vllm0YVqvaKy0j6ErX63s=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1523152/original/095262100_1488357135-20170301-Hujan-Deras-dan-Puluhan-Ribu-Pelajar-Sambut-Kedatangan-Raja-Salman-di-Kota-Bogor-Tebe-1.jpg,http://photo.liputan6.com/news/hujan-deras-dan-puluhan-ribu-pelajar-sambut-kedatangan-raja-salman-di-kota-bogor-2872484,14,News,Hujan Deras dan Puluhan Ribu Pelajar Sambut Kedatangan Raja Salman di Kota Bogor
Just For Kids,1,2017/03/01,http://cdn0-a.production.images.static6.com/Bsz4p7khlST_nLhoolAf1MY0J_E=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1522647/original/017397000_1488338183-20170301-Wanita-Tersangka-Pembunuh-Kim-Jong-Nam-Dibawa-ke-Pengadilan-AP-8.jpg,http://news.liputan6.com/read/2872468/siti-aisyah-kenakan-rompi-anti-peluru-saat-masuk-ruang-sidang,18,Peristiwa,Siti Aisyah Kenakan Rompi Anti-peluru Saat Masuk Ruang Sidang
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/hYdNThoDezuxifczbxyTsr0SuTk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1522694/original/010555400_1488340184-muhajir.jpg,http://citizen6.liputan6.com/read/2872053/pantang-menyerah-citra-kuliah-sambil-menjadi-penjaga-kios,47,Campus CJ,"Pantang Menyerah, Citra Kuliah Sambil Menjadi Penjaga Kios"
Just For Kids,17,2017/03/01,http://cdn0-a.production.images.static6.com/uoFRcXO5nZgWiQ2moDyGw76O53E=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1522506/original/017595500_1488319610-sok.jpg,http://health.liputan6.com/read/2871842/cara-bedakan-orang-pintar-dan-yang-sok-tahu,8.2k,Mind & Soul,Cara Bedakan Orang Pintar dan yang Sok Tahu
