adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/21,http://cdn0-a.production.images.static6.com/liv2tDslc0huetZTl3WN9rx3Ubk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542988/original/085945900_1490088771-20170321-mandiri-online-permudah-nasabah-bertransaksi-AY1.jpg,http://photo.liputan6.com/bisnis/aplikasi-mandiri-online-permudah-nasabah-bertransaksi-2894263,13,Bisnis,Aplikasi Mandiri Online Permudah Nasabah Bertransaksi
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/AbHyvq_IiyZ2zeH--V2X-fG12dY=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1428157/original/038118200_1481025574-20161206-Kabiro-Humas--HA3.jpg,http://news.liputan6.com/read/2894157/kpk-minta-sidang-kasus-e-ktp-diselenggarakan-2-kali-seminggu,17,Peristiwa,KPK Minta Sidang Kasus E-KTP Diselenggarakan 2 Kali Seminggu
Just For Kids,0,2017/03/21,http://cdn0-a.production.images.static6.com/Pl4_RZeQjC5_J76fkXRskwdvRs4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1287163/original/023505000_1468398049-Mel_B.jpg,http://showbiz.liputan6.com/read/2893724/10-tahun-menikah-mel-b-spice-girls-berniat-cerai,14,Hollywood,"10 Tahun Menikah, Mel B Spice Girls Berniat Cerai"
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/ZeRv8pmv5TOpoxxcpBCZl8EPHU8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1472596/original/029038500_1484397136-20170114-Pertumbuhan-Ekonomi-IA1.jpg,http://bisnis.liputan6.com/read/2894057/pengusaha-yakin-pertumbuhan-ekonomi-jakarta-tembus-6-persen,17,Ekonomi,Pengusaha Yakin Pertumbuhan Ekonomi Jakarta Tembus 6 Persen
Just For Kids,2,2017/03/21,http://cdn0-a.production.images.static6.com/8FMOaf289Dr4WRTS5RH3YwqYk70=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542813/original/093386700_1490082340-2017021-Daftar-Orang-Terkaya-Dunia-Tahun-2017-Versi-Forbes-AP-1.jpg,http://photo.liputan6.com/bisnis/deretan-10-orang-terkaya-di-planet-bumi-versi-forbes-2894104,14,Bisnis,Deretan 10 Orang Terkaya di Planet Bumi Versi Forbes
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/sDfj4i485OByCvMi_JSgwn5tMaY=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542846/original/031974700_1490083758-DSC07473.JPG,http://lifestyle.liputan6.com/read/2894135/keindahan-bunga-di-musim-semi-dalam-koleksi-sebastian-red-di-pifw,338,Fashion & Beauty,Keindahan Bunga di Musim Semi dalam Koleksi Sebastian Red di PIFW
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/ZJXU52hz2JrNBTU_omHhCEgcjC0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542818/original/099459200_1490082733-selfieeeecov.jpg,http://citizen6.liputan6.com/read/2894114/green-village-gedangsari-spot-terbaik-berburu-indahnya-sunset,14,Blog Keren,"Green Village Gedangsari, Spot Terbaik Berburu Indahnya Sunset"
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/BaC1ds3E2uTFkdDAg52lfUSren4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542202/original/094328200_1490009932-20170320-Latihan-Myanmar-HEL-1.jpg,http://bola.liputan6.com/read/2894083/timnas-myanmar-kisah-tentara-gurkha-dan-terlelapnya-macan-asia,22,Liga Indonesia,"Timnas Myanmar, Kisah Tentara Gurkha dan Terlelapnya Macan Asia"
Just For Kids,6,2017/03/21,http://cdn0-a.production.images.static6.com/-eAaV8xcg4ppCjwhsVkiXTkkK1c=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1514309/original/052887800_1487664340-20170221-Sidang-Ahok-ke-11-Pool-3.jpg,http://news.liputan6.com/read/2894151/ahli-agama-makna-auliya-di-al-maidah-ayat-51-bukan-pemimpin,1.3k,Peristiwa,Ahli Agama: Makna Auliya di Al Maidah Ayat 51 Bukan Pemimpin
Just For Kids,0,2017/03/21,http://cdn0-a.production.images.static6.com/smwDlpS1uAeHEUS7sLyrhSdroxs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542542/original/020041300_1490070981-1.JPG,http://otomotif.liputan6.com/read/2893801/vyrus-986-m2-bermesin-cbr600-hanya-ada-50-unit,1.2k,Motor,"Vyrus 986 M2 Bermesin CBR600, Hanya Ada 50 Unit"
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/CICwz7B7ByJ1XCmnwot1XjkSDLs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1537880/original/067555400_1489577917-Mesjid_Ini.jpg,http://news.liputan6.com/read/2894050/polda-metro-kantongi-beberapa-nama-terkait-spanduk-provokatif,10,Peristiwa,Polda Metro Kantongi Beberapa Nama Terkait Spanduk Provokatif
Just For Kids,0,2017/03/21,http://cdn0-a.production.images.static6.com/GuUnL9jf0NohcZe2ph1U_otGLAw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1276498/original/099963400_1467101661-20160628-Mensos-Khofifah-Indar-Parawansa4.jpg,http://news.liputan6.com/read/2894117/panggil-mensos-jokowi-ingin-pastikan-kemiskinan-turun-signifikan,17,Peristiwa,"Panggil Mensos, Jokowi Ingin Pastikan Kemiskinan Turun Signifikan"
Just For Kids,0,2017/03/21,http://cdn0-a.production.images.static6.com/KxH3OFWBaHJja1eeyqcNlrYPOsc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1530693/original/048384300_1488971540-20170308-Akon-HA4.jpg,http://pilkada.liputan6.com/read/2894073/nasdem-buka-peluang-usung-mensos-khofifah-di-pilkada-jatim-2018,13,Pilkada,Nasdem Buka Peluang Usung Mensos Khofifah di Pilkada Jatim 2018
Just For Kids,1,2017/03/21,http://cdn1-a.production.images.static6.com/rMzdWAmjsy362pGKSIewZ4jhofo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1527357/original/055992200_1488770088-20170305-Menteri-Jokowi-Bahas-Pemerataan-di-Papua-Afandi-3.jpg,http://news.liputan6.com/read/2894137/begini-tanggapan-menhub-soal-polemik-taksi-online,17,Peristiwa,Begini Tanggapan Menhub soal Polemik Taksi Online
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/M0QRFYO7oJ-vxEeXdmZYxQOJPGo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1063085/original/030650200_1448180231-000_Hkg8650193.jpg,http://bisnis.liputan6.com/read/2894121/pemerintah-ri-kembali-gelar-perundingan-dengan-freeport-indonesia,390,Energi & Tambang,Pemerintah RI Kembali Gelar Perundingan dengan Freeport Indonesia
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/Yc5WWUcW69RNxxAKzyVx5n2oUV4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542619/original/010352500_1490073845-judi_togel.jpg,http://regional.liputan6.com/read/2893857/keuntungan-judi-online-di-papua-capai-rp-2-miliar-sehari,17,Maluku-Papua,Keuntungan Judi Online di Papua Capai Rp 2 Miliar Sehari
Just For Kids,0,2017/03/21,http://cdn0-a.production.images.static6.com/0x1ueRhNt1_w-AYZXDGCmEWOiQE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1140212/original/042534900_1455315314-103553121.jpg,http://bola.liputan6.com/read/2894040/terus-ekspansi-manchester-city-rangkul-klub-uruguay,10,Liga Inggris,"Terus Ekspansi, Manchester City Rangkul Klub Uruguay"
Just For Kids,0,2017/03/21,http://cdn1-a.production.images.static6.com/1twcmNUtf9UblmCJus7mUvI23WI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1524048/original/000008400_1488427387-landscape-1488389977-10small.jpg,http://lifestyle.liputan6.com/read/2873286/begini-tampilan-eyeshadow-yang-bisa-dipakai-wanita-dan-pria,16,Fashion & Beauty,Begini Tampilan Eyeshadow yang Bisa Dipakai Wanita dan Pria 
