adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/pXol0ylUcwKmcWy9KWsbGwunY_4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1523170/original/093894200_1488357635-andika_the_titans-2.jpg,http://showbiz.liputan6.com/read/2872592/isu-andika-the-titans-bandar-narkoba-begini-kata-polisi,2.7k,Selebritis,"Isu Andika The Titans Bandar Narkoba, Begini Kata Polisi"
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/EGKd3JLZLUvDVK8P8H9WrhNIXAs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1521884/original/040223300_1488268150-ameera_al_taweel.JPG,http://health.liputan6.com/read/2872497/heboh-arab-ini-rahasia-kecantikan-wanita-timur-tengah,179,Health Info,"Heboh Arab, Ini Rahasia Kecantikan Wanita Timur Tengah "
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/-kNybC7nxZc3qTZEjVoTBwFJ39I=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1462225/original/009469600_1483610943-20170105-Kemiskinan-AY4.jpg,http://bisnis.liputan6.com/read/2872518/harta-4-miliarder-ri-setara-100-juta-orang-miskin-ini-kata-bps,3k,Ekonomi,"Harta 4 Miliarder RI Setara 100 Juta Orang Miskin, Ini Kata BPS"
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/twP2h9XEZjxR8scuOjg1Hi_q9P4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1523109/original/094614300_1488354804-trudeau.jpg,http://global.liputan6.com/read/2872421/gantengnya-pm-kanada-justin-trudeau-waktu-muda,1.5k,Internasional,Gantengnya PM Kanada Justin Trudeau Waktu Muda
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/I-TJ5wvVIT75GIbu5kx96C8jKt4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1493614/original/052817700_1485932136-popo.jpg,http://showbiz.liputan6.com/read/2872332/popo-lampung-tersenggol-lagi-di-dacademy-4,12,Dangdut Academy 4,Popo Lampung Tersenggol Lagi di D'Academy 4
Just For Kids,23,2017/03/01,http://cdn1-a.production.images.static6.com/7c4sn5qaAG2zKTtqKTKqrU8MufA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1522996/original/022842800_1488350429-salmanahok.jpg,http://news.liputan6.com/read/2872558/ahok-saya-diperkenalkan-presiden-jokowi-ke-raja-salman,6.3k,Peristiwa,Ahok: Saya Diperkenalkan Presiden Jokowi ke Raja Salman
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/oB-ccgYeUfUwu3Dvq1GMXpWZtyo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1505531/original/085986200_1486967388-Pembukaan-Saham1.jpg,http://bisnis.liputan6.com/read/2872568/investor-asing-jual-saham-ihsg-berakhir-melemah,18,Saham,"Investor Asing Jual Saham, IHSG Berakhir Melemah"
Just For Kids,2,2017/03/01,http://cdn0-a.production.images.static6.com/8vKdTz7dDhKkeUmCtJgYi9hdtRg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1177388/original/083493000_1458524526-20160320-Ketat_-Persib-Pecundangi-PBFC-Helmi-Tebe-7.jpg,http://bola.liputan6.com/read/2872451/persib-waspadai-pemain-ini-di-semifinal-piala-presiden-2017,566,Liga Indonesia,Persib Waspadai Pemain Ini di Semifinal Piala Presiden 2017
Just For Kids,0,2017/03/01,http://cdn1-a.production.images.static6.com/icy0JwolE_CadwI2Ru3vWcfnUq8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1195646/original/037623500_1460019543-Untitled-1.jpg,http://otomotif.liputan6.com/read/2871768/nissan-datsun-absen-di-iims-2017,18,Oto News,Nissan-Datsun Absen di IIMS 2017
Just For Kids,0,2017/03/01,http://cdn0-a.production.images.static6.com/EXRbIaHs0HVrJ2iJVixauOaukQg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/729884/big/eadd2d7ac8854125cfd9bff111b7e483-003061400_1409368353-andika01.gif,http://showbiz.liputan6.com/read/2872553/tersangka-kasus-narkoba-andika-the-titans-ditahan-polisi,1.2k,Selebritis,"Tersangka Kasus Narkoba, Andika The Titans Ditahan Polisi‎"
