adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,5,2017/03/25,http://cdn0-a.production.images.static6.com/cVDcmn91OHnbOhQYbCJFJFN13ug=/0x0:673x373/1280x710/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1442903/original/03a5786de92b1a2792fefe022295a305-071693000_1482376766-mom3.jpg,http://regional.liputan6.com/read/2898897/ibu-yang-digugat-anak-kandung-rp-18-m-minta-bantuan-bupati-dedi,1.8k,Bandung,"Ibu yang Digugat Anak Kandung Rp 1,8 M Minta Bantuan Bupati Dedi"
Just For Kids,5,2017/03/25,http://cdn0-a.production.images.static6.com/EpWZgvv-KK7WoFRE7abNPUz0MHw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1529329/original/067027800_1488883665-20170307-Ridho-Irama-FRR2.jpg,http://news.liputan6.com/read/2899087/telusuri-pemasok-narkoba-polisi-masih-periksa-ridho-rhoma,20,Peristiwa,"Telusuri Pemasok Narkoba, Polisi Masih Periksa Ridho Rhoma"
Just For Kids,0,2017/03/25,http://cdn1-a.production.images.static6.com/IGzOI_9C0vCT7598A7zsJnFCUkY=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1482116/original/024718500_1485256998-Memulai_Bisnis_2.jpg,http://bisnis.liputan6.com/read/2890247/5-ide-bisnis-yang-tak-perlu-mempekerjakan-karyawan,17,Bisnis,5 Ide Bisnis yang Tak Perlu Mempekerjakan Karyawan
Just For Kids,0,2017/03/25,http://cdn1-a.production.images.static6.com/GaBDza_3dDzTi1a5cJYDgE5oiYc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1540100/original/053551800_1489741732-mini.jpg,http://otomotif.liputan6.com/read/2897582/mini-cooper-s-clubman-nyaman-dan-bertenaga,12,Mobil,"MINI Cooper S Clubman, Nyaman dan Bertenaga"
Just For Kids,0,2017/03/25,http://cdn0-a.production.images.static6.com/mXgNKWlzJy3xXTnInNChn7V87hQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1547214/original/024265100_1490432555-3.JPG,http://bola.liputan6.com/read/2898971/pemain-liga-tiongkok-dihukum-6-bulan-liga-inggris-cuma-5-laga,11,Liga Internasional,"Pemain Liga Tiongkok Dihukum 6 Bulan, Liga Inggris Cuma 5 Laga"
Just For Kids,0,2017/03/25,http://cdn0-a.production.images.static6.com/19F8KXXK-0f74H6c2VVL5iBiMNQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1535016/original/006462600_1489389824-Ruang_Publik_Terpadu_Ramah_Anak__RTPA___Solusi_Ahok_untuk_Anak-anak_Jakarta.jpg,http://health.liputan6.com/read/2898892/bermain-10-menit-turunkan-risiko-penyakit-pada-anak,2.4k,Mom & Kids,Bermain 10 Menit Turunkan Risiko Penyakit pada Anak
Just For Kids,0,2017/03/25,http://cdn1-a.production.images.static6.com/XoPDG-4SrTrqM9OlHTJSdaEef4Y=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1340177/original/008226400_1473281854-01sony-ps4.jpg,http://tekno.liputan6.com/read/2898270/update-terbaru-ps4-malah-bikin-koneksi-wifi-bermasalah,10,Game,Update Terbaru PS4 Malah Bikin Koneksi WiFi Bermasalah
Just For Kids,0,2017/03/25,http://cdn0-a.production.images.static6.com/1L_ERS2ZNa1rVqDFL5Hh1sdsoh4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1108473/original/083265100_1452573998-mencari_tiga_dara__7_.jpg,http://showbiz.liputan6.com/read/2897875/nia-dinata-berburu-lima-penulis-film,15,Film,Nia Dinata Berburu Lima Penulis Film
Just For Kids,0,2017/03/25,http://cdn0-a.production.images.static6.com/1xDuDMI9F8AgXdU7PQG4tYgKQcU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1545141/original/007419000_1490251045-f13f99bd25338f5d_POPSUGAR_03.26.15_ProductVignette_543_edit.jpg,http://lifestyle.liputan6.com/read/2896560/rahasia-bahan-rumahan-untuk-bersihkan-kuas-makeup-anda,285,Fashion & Beauty,Rahasia Bahan Rumahan untuk Bersihkan Kuas Makeup Anda
Just For Kids,0,2017/03/25,http://cdn1-a.production.images.static6.com/dvMr9KUrR2bcpxYw6e1hcKFJwEo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1547415/original/055810700_1490461666-Taman_Wisata_Candi__5_.jpg,http://showbiz.liputan6.com/read/2899347/yuk-ikuti-festival-budaya-dan-tari-di-candi-ratu-boko,17,ShowBiz,"Yuk, Ikuti Festival Budaya dan Tari di Candi Ratu Boko"
