adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/P1xT5ZKxc6u75tgC2Gw671e9QfA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542028/original/050781200_1489999444-stevi.JPG,http://showbiz.liputan6.com/read/2893060/kecewa-stevianne-agnecya-hapus-semua-foto-anggi-pratama,10,Selebritis,"Kecewa, Stevianne Agnecya Hapus Semua Foto Anggi Pratama"
Just For Kids,1,2017/03/20,http://cdn1-a.production.images.static6.com/4IbiQH5usxSvts_hvLMHP3IOowY=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1527371/original/097450200_1488771944-WhatsApp_Image_2017-03-06_at_10.24.00.jpeg,http://bisnis.liputan6.com/read/2893090/bank-dunia-beri-utang-rp-59-triliun-untuk-program-rumah-murah,20,Ekonomi,"Bank Dunia Beri Utang Rp 5,9 Triliun untuk Program Rumah Murah"
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/dcdLOsapaIhzIaMdxDqqZzb-VYs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542012/original/004865300_1489997847-209032017-coklat.jpg,http://citizen6.liputan6.com/read/2892867/ternyata-cokelat-lebih-nikmat-dinikmati-dalam-gelap-kok-bisa,3.7k,Blog Keren,"Ternyata Cokelat Lebih Nikmat Dinikmati dalam Gelap, Kok Bisa?"
Just For Kids,1,2017/03/20,http://cdn0-a.production.images.static6.com/YqeVPz_D_XnlpFT__e3xOawczVE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542020/original/075538400_1489998854-170320_Indonesia_vs_Myanmar_Banner_Abdillah.jpg,http://bola.liputan6.com/read/2892874/indonesia-vs-myanmar-duel-juru-taktik-tim-muda,371,Liga Indonesia,Indonesia Vs Myanmar: Duel Juru Taktik Tim Muda
Just For Kids,5,2017/03/20,http://cdn0-a.production.images.static6.com/b5QUHJ6YBydMaUEmcn7TGcmCUek=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1088914/original/038191600_1450499311-mobil_jokowi_dan_anak_kecil_berfoto.jpg,http://news.liputan6.com/read/2893147/penjelasan-istana-soal-mogoknya-mobil-jokowi,13.7k,Peristiwa,Penjelasan Istana soal Mogoknya Mobil Jokowi 
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/JBehoMXKtXmpCAsL6giun8yHrEI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542005/original/054302500_1489997472-1.JPG,http://otomotif.liputan6.com/read/2893033/resmi-pesan-online-yamaha-r15-mulai-1-april,13,Oto News,"Resmi, Pesan Online Yamaha R15 Mulai 1 April"
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/G8cGg--ZJdiSz-luQbSR-CvHgwI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541947/original/025930000_1489991181-20170320-Lamar2.jpg,http://global.liputan6.com/read/2892911/penyiar-tv-turki-lamar-kekasih-di-depan-kakbah,925,Internasional,Penyiar TV Turki Lamar Kekasih di Depan Kakbah
Just For Kids,1,2017/03/20,http://cdn0-a.production.images.static6.com/PnXP3JtaRUFu2mm7V0rgFazfnxE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542108/original/076748400_1490004028-Ahok_dan_Djarot_1.jpg,http://pilkada.liputan6.com/read/2893096/kartu-jakarta-lansia-program-terbaru-dari-pasangan-ahok-djarot,4.7k,Pilkada,"Kartu Jakarta Lansia, Program Terbaru dari Pasangan Ahok-Djarot"
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/fUnhHCqKYq48iIgM2Ukh2gpLKwI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1517268/original/070165300_1487848375-Indra-Sjafri-Seleksi-Pemain-SSB-Jakarta1.jpg,http://bola.liputan6.com/read/2893138/sudah-ditolak-indra-sjafri-masih-tunggu-andri-syahputra,148,Liga Indonesia,"Sudah Ditolak, Indra Sjafri Masih Tunggu Andri Syahputra"
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/7DiyOidAcS805xin6nFEtvtwSQA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1520264/original/030165200_1488170766-teeth.jpg,http://health.liputan6.com/read/2893056/stres-picu-kerusakan-gigi-kok-bisa,16,Health Info," Stres Picu Kerusakan Gigi, Kok Bisa?"
