adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,1,2017/03/20,http://cdn1-a.production.images.static6.com/7FKsK91zTT1F2fLj0EKGiWwu1zI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541995/original/036532600_1489995383-sonic2017_modernsonic_screen_02_1489538582.jpg,http://tekno.liputan6.com/read/2893000/seri-terbaru-sonic-akan-beraksi-di-nintendo-switch,25,Game,Seri Terbaru Sonic Akan Beraksi di Nintendo Switch 
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/LOJVAGv4ffXeM9WnN6PZtxTDllo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1063088/original/005943700_1448180277-000_Hkg9125992.jpg,http://bisnis.liputan6.com/read/2893005/tak-bisa-ekspor-pemerintah-dorong-freeport-tetap-operasi,15,Energi & Tambang,"Tak Bisa Ekspor, Pemerintah Dorong Freeport Tetap Operasi "
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/bOILVg4PsC7UKk63yeY0mxgxOdQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541787/original/057048100_1489982385-Nissan_Navara.jpg,http://otomotif.liputan6.com/read/2892731/nissan-bocorkan-cara-pembuatan-navara,11,Mobil,Nissan Bocorkan Cara Pembuatan Navara
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/Pw9JdiXmL-rh9GGjpnWGHCf9fGA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/82131/big/jessica-iskandar-raffi-ahmad-sedih-130226b.jpg,http://showbiz.liputan6.com/read/2892991/persahabatan-raffi-ahmad-dan-jessica-iskandar-memburuk,938,Selebritis,Persahabatan Raffi Ahmad dan Jessica Iskandar Memburuk?
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/1HgHUYvvAEv4QTq8XeTJszucn28=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536627/original/084680800_1489489619-000_L838N.jpg,http://bola.liputan6.com/read/2892945/motogp-gibernau-ungkap-kisah-duel-duel-serunya-lawan-rossi,36,Sports,MotoGP: Gibernau Ungkap Kisah Duel-Duel Serunya Lawan Rossi
Just For Kids,1,2017/03/20,http://cdn0-a.production.images.static6.com/u59p-MhUfXqOi29vsEVJVW9_SiA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541833/original/069553300_1489985529-209032017-tikus.jpg,http://citizen6.liputan6.com/read/2892792/kisah-kakek-pemangsa-tikus-selama-20-tahun,12,Hits,Kisah Kakek Pemangsa Tikus Selama 20 Tahun
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/FJFNjVRby9ccb8diy887NG-lJzQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1513954/original/054983100_1487654603-084907000_1448180253-000_Hkg9125990.jpg,http://bisnis.liputan6.com/read/2892968/usai-40-tahun-ri-wajar-minta-bagian-lebih-besar-dari-freeport,18,Energi & Tambang,"Usai 40 Tahun, RI Wajar Minta Bagian Lebih Besar dari Freeport"
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/1gGjIgFot5Yam8FdyH3gOm4imfI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/938053/big/002913100_1437993639-PIC-6.jpg,http://news.liputan6.com/read/2893022/penculik-bawa-wn-malaysia-ling-ling-ke-batam-lewat-jalur-laut,12,Peristiwa,Penculik Bawa WN Malaysia Ling Ling ke Batam Lewat Jalur Laut
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/94b_BYaw70gKw4hUetQzklnVYmg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541878/original/023854000_1489987819-20170320-Julia.jpg,http://global.liputan6.com/read/2892827/sesame-street-perkenalkan-karakter-boneka-dengan-autisme,17,Internasional,Sesame Street Perkenalkan Karakter Boneka dengan Autisme
Just For Kids,1,2017/03/20,http://cdn0-a.production.images.static6.com/BQIpJtswCK5FeJK-bzYMS3EHImE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1542011/original/020237900_1489997816-20170320_-_penumpang_telantar.jpg,http://news.liputan6.com/read/2893043/sopir-angkot-demo-taksi-online-di-bogor-tetap-beroperasi,89,Peristiwa,"Sopir Angkot Demo, Taksi Online di Bogor Tetap Beroperasi"
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/R0CSbTxMeQ4qgWxe1WcU2w-J7ss=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541983/original/050151200_1489993702-WhatsApp_Image_2017-03-18_at_22.20.46.jpeg,http://health.liputan6.com/read/2892972/jokowi-bagikan-kartu-indonesia-sehat-hingga-pelosok,12,Health Info,Jokowi Bagikan Kartu Indonesia Sehat hingga Pelosok
Just For Kids,0,2017/03/20,http://cdn1-a.production.images.static6.com/RFhJMOMAhAtqPw3HNFLyhiyvH1c=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541661/original/061821500_1489968744-Selebrasi_Jesse_Lingard_01.jpg,http://bola.liputan6.com/read/2892924/cuplikan-video-mu-permalukan-middlesbrough,1.2k,Liga Inggris,Cuplikan Video MU Permalukan Middlesbrough
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/2frI8x0Lgy9wKDkTBQh9QAZ5LRk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1531274/original/073810300_1489033034-Paspor2.jpg,http://news.liputan6.com/read/2892973/alasan-batalnya-aturan-tabungan-rp-25-juta-untuk-bikin-paspor,56,Peristiwa,Alasan Batalnya Aturan Tabungan Rp 25 Juta untuk Bikin Paspor
Just For Kids,2,2017/03/20,http://cdn1-a.production.images.static6.com/Axw5HXHZowwE6Wfu-mBE2mv7KgQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1467218/original/056171000_1484034490-nokia_6_font.jpg,http://tekno.liputan6.com/read/2892884/hmd-global-patenkan-desain-nokia-6,14,Gadget,HMD Global Patenkan Desain Nokia 6
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/AwjqcmfpzfbZerL1YKjv9Zfa0H8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1541727/original/041106000_1489977473-hasyim_muzadi.jpg,http://regional.liputan6.com/read/2892627/hasyim-muzadi-hadir-di-misa-gereja-kutoarjo,104,Semarang,Hasyim Muzadi Hadir di Misa Gereja Kutoarjo 
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/nCIwTCr4IDLLUS5kt5iIXZ-yVAs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1488777/original/010450400_1485505104-arina.jpg,http://showbiz.liputan6.com/read/2892839/arina-maumere-tersenggol-di-top-20-dacademy-4,19,Dangdut Academy 4,Arina Maumere Tersenggol di Top 20 D'Academy 4
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/R-nQj15TX0NUWOJv-hA8c77UoMM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1539699/original/058408100_1489726416-1.jpg,http://lifestyle.liputan6.com/read/2889741/pecinta-sepatu-wajib-punya-buckle-shoes-yang-trendi-ini,11,Fashion & Beauty,"Pecinta Sepatu, Wajib Punya Buckle Shoes yang Trendi Ini"
Just For Kids,0,2017/03/20,http://cdn0-a.production.images.static6.com/yOEbSefmsZz6ulZdOkHL3RUwdPc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/922190/big/075556800_1436330309-tol-4.jpg,http://bisnis.liputan6.com/read/2892961/kapan-ri-bisa-terapkan-bayar-tol-tanpa-berhenti,827,Ekonomi,Kapan RI Bisa Terapkan Bayar Tol Tanpa Berhenti?
