adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/T1j7CDl7lQL973FkjgiESM3IfCE=/0x0:1280x709/1280x710/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1530360/original/f79ef81f6c537533c14de55ada18692danerjee1.jpg,http://showbiz.liputan6.com/read/2881978/kronologi-tewasnya-pratyusha-banerjee-versi-sang-kekasih,5.7k,Bollywood,Kronologi Tewasnya Pratyusha Banerjee Versi Sang Kekasih
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/dx4aOfGtMyivLgfnStFHiYBW4hA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532828/original/021655700_1489132735-Ilustrasi_Smartphone_Kredit_Niekverlaan_via_Pixabay.jpg,http://tekno.liputan6.com/read/2877509/smartphone-terbaru-2017-di-indonesia-rilis-januari-februari,3.2k,Gadget,Smartphone Terbaru 2017 di Indonesia Rilis Januari-Februari
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/h0LD7O1KtzpZXUyht61O0W34yks=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532680/original/026659300_1489126458-20170310-Sudin-Tata-Air-Bersihkan-Gorong-gorong-Gatot-Subroto-Yoppy-2.jpg,http://news.liputan6.com/read/2881829/sepekan-lumpur-batu-di-gorong-gorong-gatot-subroto-capai-9-truk,3.5k,Peristiwa,"Sepekan, Lumpur-Batu di Gorong-Gorong Gatot Subroto Capai 9 Truk"
21 Tahun,0,2017/03/10,http://cdn0-a.production.images.static6.com/w_wA4U2DSuuSE9-TPGckl5TS1v8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/822282/big/018709400_1425532809-fifty-shades-grey56.jpg,http://health.liputan6.com/read/2880996/terinspirasi-fifty-shades-of-grey-ibu-muda-nekat-ke-klub-seks,16,Seks,"Terinspirasi Fifty Shades of Grey, Ibu Muda Nekat ke Klub Seks"
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/nLnplvK3Q2vS63xo148nzI6YIXY=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/700776/big/ilustrasi-tarif-listrik-naik-1400701-andri.jpg,http://bisnis.liputan6.com/read/2882115/ingin-ekspansi-ke-ri-perusahaan-ini-minta-kepastian-tarif-energi,15,Ekonomi,"Ingin Ekspansi ke RI, Perusahaan Ini Minta Kepastian Tarif Energi"
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/ycS1el2mMn82gHBfdX_g76g4yMw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1532984/original/092393800_1489140117-1.JPG,http://otomotif.liputan6.com/read/2881954/harley-davidson-luncurkan-motor-paling-lincah,1.8k,Motor,Harley-Davidson Luncurkan Motor Paling Lincah
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/IDlPKgK6BhXfFUeJgPoIK_svEQc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1533018/original/075237100_1489142616-jimly.jpg,http://pilkada.liputan6.com/read/2882022/ini-kata-dkpp-soal-dugaan-pelanggaran-etik-kpud-dki-dan-bawaslu,1.1k,Pilkada,Ini Kata DKPP soal Dugaan Pelanggaran Etik KPUD DKI dan Bawaslu
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/mFZmvdftMoYxFoKbJzFSO7b4dgk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1525397/original/081427600_1489106819-170311_Juventus_vs_AC_Milan_Banner_Abdillah.jpg,http://bola.liputan6.com/read/2881871/lawan-juventus-ac-milan-fokus-dongkrak-posisi,34,Liga Italia,"Lawan Juventus, AC Milan Fokus Dongkrak Posisi"
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/cILy2EoNz_pVlwBId11vx_X99fs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1531464/original/035393100_1489041096-Li-Yinglai3-600x400.jpg,http://lifestyle.liputan6.com/read/2880586/demi-ibunda-bahagia-pria-ini-jadi-wanita-tiap-akhir-pekan,3.3k,Life,"Demi Ibunda Bahagia, Pria Ini Jadi Wanita Tiap Akhir Pekan"
Just For Kids,0,2017/03/10,http://cdn0-a.production.images.static6.com/5-l6SblLDjq0CTYbKrbcBoz0QS0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1482114/original/016964100_1485256933-Lowongan-Kerja2.jpg,http://bisnis.liputan6.com/read/2880411/ingin-jadi-pegawai-bumn-cek-lowongan-kerjanya-di-sini,826,Ekonomi,Ingin Jadi Pegawai BUMN? Cek Lowongan Kerjanya di Sini
