adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/JJ5_XPeYntMBFbMnSZwLI73kOK8=/51x0:673x345/1280x710/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546548/original/3808c7c2fa196b21b17af29aa7257b24an_Fals.jpg,http://regional.liputan6.com/read/2898062/gus-ipul-dan-iwan-fals-mendadak-ngecat-rumah,12,Surabaya,Gus Ipul dan Iwan Fals Mendadak 'Ngecat' Rumah
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/yf11ze2SGnfW532pCqhAx7T9Zsk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546577/original/056267000_1490350784-Cara_Ahok_Mengatasi_Permasalahan_Air_Bersih_bagi_Warga_Jakarta.jpg,http://news.liputan6.com/read/2898104/cara-ahok-mengatasi-permasalahan-air-bersih-bagi-warga-jakarta,307,News,Cara Ahok Mengatasi Permasalahan Air Bersih bagi Warga Jakarta
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/HT8UMoD6vsRivsg_BVbZUZyn30U=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1543518/original/068729800_1490148167-Gita-Gutawa-3.jpg,http://showbiz.liputan6.com/read/2897473/ini-tipe-cowok-idaman-gita-gutawa,1.7k,Selebritis,Ini Tipe Cowok Idaman Gita Gutawa
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/XEfBK84WB6onJ-u46v2NymC1Xr8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546601/original/084108000_1490351475-Yogyakarta_kini_jadi_incaran.jpg,http://properti.liputan6.com/read/2898132/kisi-kisi-sukses-berbisnis-properti-di-jogja,12,Properti,Kisi-kisi Sukses Berbisnis Properti di Jogja
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/fmQspe_53xTjGlNXquxc_x4-bR4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/47136/big/munarman-anas130308b.jpg,http://news.liputan6.com/read/2898082/pelapor-tanyakan-lanjutan-kasus-munarwan-diduga-fitnah-pecalang,114,Peristiwa,Pelapor Tanyakan Lanjutan Kasus Munarwan Diduga Fitnah Pecalang
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/9AaA6NHwsW6wcM3JS83GL-oIJIs=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546451/original/000984900_1490345548-AP513329357180.jpg,http://bola.liputan6.com/read/2897943/musim-subur-lionel-messi,35,Corner,Musim Subur Lionel Messi
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/EQbwR1-zXc6B6SxQw0A3W3oCykk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1253965/original/099823400_1464954321-20160603-Proyek-Tol-Jakarta-IA3.jpg,http://bisnis.liputan6.com/read/2898018/tol-rute-medan-tebing-tinggi-dibuka-gratis-pada-lebaran-ini,40,Saham,Tol Rute Medan-Tebing Tinggi Dibuka Gratis pada Lebaran Ini
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/xlWSuMEvLkl4EG8TWU0C1gWXqak=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546292/original/008461000_1490339416-Andi-Narogong3.jpg,http://tv.liputan6.com/read/2898054/segmen-1-tersangka-korupsi-e-ktp-hingga-reklamasi-teluk-jakarta,14,Liputan6 Petang,Segmen 1: Tersangka Korupsi E-KTP hingga Reklamasi Teluk Jakarta
Just For Kids,2,2017/03/24,http://cdn0-a.production.images.static6.com/alikj3tfRi0vg6vuFWNhYRqtnLw=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1236478/original/093917400_1463501822-20160517--Menkopolhukam-Luhut-Binsar-Pandjaitan-Jakarta--Herman-Zakharia-04.jpg,http://news.liputan6.com/read/2898009/menteri-luhut-masih-ada-gubernur-korupsi-keterlaluan,19,Politik,"Menteri Luhut: Masih Ada Gubernur Korupsi, Keterlaluan"
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/WTwiXCaXNrc6EvDk8wOc_IwH8B0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1545896/original/072652000_1490301693-rossi.jpg,http://bola.liputan6.com/read/2897939/rossi-target-tidak-berubah-tetap-juara-motogp,3.9k,Sports,"Rossi: Target Tidak Berubah, Tetap Juara MotoGP"
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/t2PcWawTyljXmsJntD4XeluY484=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546380/original/067854100_1490342203-23hmkapu4_1490242783-768x1159.jpg,http://citizen6.liputan6.com/read/2897846/pasar-ikan-mendadak-heboh-nelayan-bawa-seekor-kerapu-2-meter,11.5k,Hits,"Pasar Ikan Mendadak Heboh, Nelayan Bawa Seekor Kerapu 2 Meter"
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/e0IhM6nOhOuOziOwfDhRJC9QPEA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546151/original/096989200_1490330363-turbo.jpg,http://otomotif.liputan6.com/read/2897628/era-emas-mesin-turbo-di-dunia,18,Oto News,Era Emas Mesin Turbo di Dunia
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/z3fMG377uUSoF_MTDeqLFjHX5IA=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546434/original/048531200_1490344643-11.JPG,http://lifestyle.liputan6.com/read/2897899/nagita-slavina-tampil-seksi-dalam-balutan-lingerie,19,Fashion & Beauty,Nagita Slavina Tampil Seksi dalam Balutan Lingerie
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/yY56kXL_Yg74Bw-WcGqRDf6WTDc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1437257/original/096299600_1481864067-kissing_sweetly.jpg,http://health.liputan6.com/read/2897750/bisakah-tb-menular-secara-seksual,10,Health Info,Bisakah TB Menular Secara Seksual?
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/LaCfdU0czA8SDa5iHyOZkq9GUHE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546141/original/076389800_1490329743-Xiaomi_Mi_6_leaks__gsmarena_.jpg,http://tekno.liputan6.com/read/2897605/xiaomi-mi-6-bakal-dibekali-kamera-ganda,1.3k,Gadget,Xiaomi Mi 6 Bakal Dibekali Kamera Ganda?
Just For Kids,0,2017/03/24,http://cdn1-a.production.images.static6.com/ZylcjGlCQX5XA1PDyGuj009Fdwo=/0x191:1080x790/1280x710/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1521783/original/366a573ef3b871a326a5255f704b283545881279023846_376620871822868480_n.jpg,http://showbiz.liputan6.com/read/2897051/bidah-cinta-merekatkan-keberagaman-dengan-cara-elegan,88,Film,"Bid'ah Cinta, Merekatkan Keberagaman dengan Cara Elegan"
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/c4yYNbWM1DUJsP4FCvTHJQh8eYc=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/954925/big/062713900_1439455233-penggeledehan_konter_pulsa-petugas_densus_88_menjaga_penggeledahan_konter_pulsa.jpg,http://news.liputan6.com/read/2898050/ditangkap-di-cikarang-abu-ridho-diduga-pimpinan-teroris-banten,9.8k,Peristiwa,"Ditangkap di Cikarang, Abu Ridho Diduga Pimpinan Teroris Banten"
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/L9A_2WsMi5i_aggju4AFpcvUZ38=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1546316/original/071250000_1490339905-3695841.jpg,http://regional.liputan6.com/read/2897791/pesta-rakyat-equinox-saat-hari-tanpa-bayangan,8.2k,Kalimantan,"Pesta Rakyat Equinox, Saat Hari Tanpa Bayangan"
Just For Kids,0,2017/03/24,http://cdn0-a.production.images.static6.com/RGzaqAFNnZvQY3uH7fLZwW1zz7g=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1538690/original/075205700_1489649770-20170316-Kali-Gendong-Jadi-Laut-Sampah-Fanani-3.jpg,http://bisnis.liputan6.com/read/2898021/atasi-masalah-sampah-plastik-menko-luhut-berguru-ke-india,11,Ekonomi,"Atasi Masalah Sampah Plastik, Menko Luhut Berguru ke India "
