adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,1,2017/03/07,http://cdn0-a.production.images.static6.com/N1M7H6nwZsc5u62N3P8fz8ZIYg4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1528736/original/003440300_1488862517-20170307-Sidang-Ahok-Ke-13-Kembali-Digelar-Pool-5.jpg,http://tv.liputan6.com/read/2878736/video-tiga-saksi-ringankan-ahok-di-sidang-ke-13,24,Liputan6 Petang,VIDEO: Tiga Saksi Ringankan Ahok di Sidang Ke-13
Just For Kids,0,2017/03/07,http://cdn1-a.production.images.static6.com/hezbRSxyJ6dcnpEGx1sHl7OyHkM=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1529587/original/082878200_1488890746-Survei-LSI.jpg,http://tv.liputan6.com/read/2878774/video-membaca-suara-pemilih-agus-sylvi-di-pilkada-dki-2017,14,Liputan6 Petang,VIDEO: Membaca Suara Pemilih Agus - Sylvi di Pilkada DKI 2017
Just For Kids,0,2017/03/07,http://cdn0-a.production.images.static6.com/mprTSK5qXMV2h_cfB54BWAeFIAU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1529400/original/049058500_1488886509-IMG-20170306-WA0019.jpg,http://bola.liputan6.com/read/2878789/bek-muda-arema-gagal-ikut-seleksi-timnas-indonesia,19,Liga Indonesia,Bek Muda Arema Gagal Ikut Seleksi Timnas Indonesia
21 Tahun,0,2017/03/07,http://cdn1-a.production.images.static6.com/dHcS_VLT4agbLJBTiKUXJyQt0XU=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1483558/original/081869700_1485343276-va.jpg,http://health.liputan6.com/read/2877679/5-waktu-vagina-butuh-istirahat-sejenak-dari-sesi-bercinta,19,Seks,5 Waktu Vagina Butuh Istirahat Sejenak dari Sesi Bercinta
Just For Kids,0,2017/03/07,http://cdn0-a.production.images.static6.com/g6-quOJ33ymHj3Zl5QLWpXXhykQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1528807/original/056845900_1488863846-1.JPG,http://otomotif.liputan6.com/read/2878262/ini-baru-mewah-rolls-royce-taburi-ghost-dengan-debu-berlian,12,Modifikasi,"Ini Baru Mewah, Rolls-Royce Taburi Ghost dengan Debu Berlian"
Just For Kids,2,2017/03/07,http://cdn1-a.production.images.static6.com/uDipj4Qdhxy3-eY6llnDoLWkykk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1528726/original/032704400_1488862418-pedang.jpg,http://news.liputan6.com/read/2878570/polri-tunggu-keputusan-kpk-terkait-pedang-raja-salman,434,Peristiwa,Polri Tunggu Keputusan KPK Terkait Pedang Raja Salman
Just For Kids,0,2017/03/07,http://cdn0-a.production.images.static6.com/Vhsp4L6dF23FSkjjufPbGQr1vUE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/675827/big/Ilustrasi%20Borgol.jpg,http://news.liputan6.com/read/2878319/polisi-cokok-kawanan-pungli-di-tangerang-beromzet-puluhan-juta,19,Peristiwa,Polisi Cokok Kawanan Pungli di Tangerang Beromzet Puluhan Juta
Just For Kids,0,2017/03/07,http://cdn0-a.production.images.static6.com/d5V-jV5AQXpfImEjYL7RkGZo1dI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1527922/original/053081500_1488789359-L_Oreal__4_.jpg,http://lifestyle.liputan6.com/read/2874718/air-ajaib-ini-mampu-bersihkan-makeup-tanpa-dibilas,18,Fashion & Beauty,Air Ajaib Ini Mampu Bersihkan Makeup Tanpa Dibilas
Just For Kids,0,2017/03/07,http://cdn1-a.production.images.static6.com/VOb7VSGbMhMVzewVzy7hOibXBcg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/650841/big/mesumilus.jpg,http://regional.liputan6.com/read/2878277/kepala-desa-mesum-dengan-guru-di-kamar-kos-apa-langkah-bupati,17,Denpasar,"Kepala Desa Mesum dengan Guru di Kamar Kos, Apa Langkah Bupati? "
Just For Kids,8,2017/03/07,http://cdn0-a.production.images.static6.com/KxVbDym5-SzXjkvu092ZWOspv_g=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1529164/original/023558800_1488876840-06032017-programer-cantik.jpg,http://citizen6.liputan6.com/read/2878529/programmer-cantik-ini-membangun-bisnis-sejak-usia-10-tahun,96,Potret,Programmer Cantik Ini Membangun Bisnis Sejak Usia 10 Tahun
