adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,0,2017/03/14,http://cdn0-a.production.images.static6.com/6Xa1gE4EwAzWHWScJBUfcVA0-zI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1535914/original/009666100_1489465410-Michael_Essien_04.jpg,http://bola.liputan6.com/read/2886384/chelsea-depak-mu-michael-essien-ikut-sanjung-kante,5.4k,Liga Inggris,"Chelsea Depak MU, Michael Essien Ikut Sanjung Kante "
Just For Kids,1,2017/03/14,http://cdn0-a.production.images.static6.com/ynQyjO6pyYsTALr3xVTtruzvWAo=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1530937/original/016645600_1488979526-E-KTP-6.jpg,http://news.liputan6.com/read/2886488/disebut-terlibat-kasus-e-ktp-ini-tanggapan-tamsil-linrung,18,Peristiwa,"Disebut Terlibat Kasus E-KTP, Ini Tanggapan Tamsil Linrung"
Just For Kids,4,2017/03/14,http://cdn1-a.production.images.static6.com/RKh8wsNVgmzo03AWX8uv37Rlseg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1499769/original/024325300_1486458378-20170207-Djarot-Blusukan-di-Radio-Dalam-Gempur-1.jpg,http://pilkada.liputan6.com/read/2886469/kata-djarot-soal-pemecatan-lulung-dari-ppp,19,Pilkada,Kata Djarot soal Pemecatan Lulung dari PPP
Just For Kids,1,2017/03/14,http://cdn0-a.production.images.static6.com/_X-Z8pA9jLUB9ePIgDz4vck4jr4=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1099582/original/083158900_1451638585-20160101-Macet-ragunan-IA-2.jpg,http://otomotif.liputan6.com/read/2885777/awas-klakson-bisa-picu-konflik,17,Tips & Trik,"Awas, Klakson Bisa Picu Konflik"
Just For Kids,0,2017/03/14,http://cdn1-a.production.images.static6.com/vspiwxGtfIwUE55_Xup0mNErVv0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536476/original/057966200_1489484304-kapolsek_pimpin_pencarian_korban_tenggelam.jpg,http://regional.liputan6.com/read/2886269/berkebun-di-dekat-tempat-angker-warga-bajo-hilang-misterius,218,Makassar,"Berkebun di Dekat Tempat Angker, Warga Bajo Hilang Misterius"
Just For Kids,0,2017/03/14,http://cdn1-a.production.images.static6.com/gtdgv6qoDUPAZZTUudCSctJzr2o=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536320/original/008021300_1489479800-aplikasi_with_me.jpg,http://citizen6.liputan6.com/read/2886134/aplikasi-unik-ini-mampu-bantu-berfoto-dengan-orang-mati-caranya,14,Blog Keren,"Aplikasi Unik Ini Mampu Bantu Berfoto dengan Orang Mati, Caranya?"
Just For Kids,0,2017/03/14,http://cdn1-a.production.images.static6.com/znjId7dzzbEPJp2PBHo9t9H-L4s=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1401343/original/008549100_1478754525-20161110-Kompetisi-Startup-Fintech-AY5.jpg,http://bisnis.liputan6.com/read/2886395/ojk-biarkan-perusahaan-pinjam-meminjam-fintech-bersaing-bunga,15,Ekonomi,OJK Biarkan Perusahaan Pinjam Meminjam Fintech Bersaing Bunga
Just For Kids,0,2017/03/14,http://cdn0-a.production.images.static6.com/XqgVyz8GzMMfi47LnC7ca2BRL7w=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536817/original/086852500_1489499536-20170314--Kevin-Sanjaya-Sukamuljo-Marcus-Fernaldi-Gideon--Menpora--Juara-All-England-Jakarta-Gempur-MS-03.jpg,http://bola.liputan6.com/read/2886513/juara-all-england-marcus-kevin-diguyur-bonus-rp-250-juta,397,Sports,"Juara All England, Marcus / Kevin Diguyur Bonus Rp 250 Juta"
Just For Kids,0,2017/03/14,http://cdn1-a.production.images.static6.com/CRv8TXA0079WBOy9xs59W1Jla_0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536638/original/037948100_1489490592-_Pinterest.jpg,http://global.liputan6.com/read/2886386/putri-diana-diam-diam-kuburkan-jasad-bayi-di-istana-kensington,4.4k,Histori,Putri Diana Diam-Diam Kuburkan Jasad Bayi di Istana Kensington?
Just For Kids,0,2017/03/14,http://cdn1-a.production.images.static6.com/q-3OiZnDuBejDK4HzUvwviDhWy8=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1536232/original/074633600_1489475784-lin-yan-marriage.jpg,http://showbiz.liputan6.com/read/2886042/aktor-meteor-garden-jerry-yan-telah-menikah-diam-diam,2.1k,ShowBiz,Aktor Meteor Garden Jerry Yan Telah Menikah Diam-diam? 
