adult_popup,comments_count,date,image,link,share_count,tag,title
Just For Kids,22,2017/03/22,http://cdn0-a.production.images.static6.com/yxqLLJ2uECtGWsLEldwv84dqghg=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1492208/original/033623500_1485839073-20170131-Rapat-Koordinasi-Pilkada-Serentak-2017-Jakarta-FF1.jpg,http://global.liputan6.com/read/2895163/temui-wiranto-rusia-tawarkan-alutsista-baru,13,Internasional,"Temui Wiranto, Rusia Tawarkan Alutsista Baru?"
Just For Kids,0,2017/03/22,http://cdn0-a.production.images.static6.com/-aPiGpIVA8CWm70Mfdf7CksG4DQ=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/73955/big/pelaku-pemerkosaan-warga-setempat-130329b.jpg,http://regional.liputan6.com/read/2895883/pemerkosa-berparang-jadi-buruan-warga-satu-desa-di-pulau-rupat,13,Palembang,Pemerkosa Berparang Jadi Buruan Warga Satu Desa di Pulau Rupat
Just For Kids,0,2017/03/22,http://cdn1-a.production.images.static6.com/ricakim8tC4ad-fifCe7AWASW8E=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1248931/original/018790600_1464593127-081631900_1444552613-Ilustrasi-Kekerasan-Anak2.jpg,http://news.liputan6.com/read/2896071/pelaku-budak-seks-bapak-dan-anak-di-bekasi-ditangkap,11,Peristiwa,Pelaku Budak Seks Bapak dan Anak di Bekasi Ditangkap
Just For Kids,3,2017/03/22,http://cdn1-a.production.images.static6.com/EKBWOBerA5qfG5tXwQdJDF_c_Vk=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1544644/original/033175300_1490194479-Djarot_Saiful_Hidayat_Bagi_Kue.jpg,http://pilkada.liputan6.com/read/2895993/hadiri-jakarta-berzikir-djarot-berpesan-tentang-islam,13,Pilkada,"Hadiri Jakarta Berzikir, Djarot Berpesan Tentang Islam"
Just For Kids,0,2017/03/22,http://cdn1-a.production.images.static6.com/a0emJzbXJ0Dhg3r4oXVnvzsdz0o=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/947544/big/021586600_1438835036-20150806-Audi_Cup_2015-Jerman-Bayern_Muenchen_Real_Madrid7.jpg,http://bola.liputan6.com/read/2895714/lewandowski-heran-madrid-lebih-diunggulkan-ketimbang-muenchen,62,Liga Internasional,Lewandowski Heran Madrid Lebih Diunggulkan Ketimbang Muenchen 
Just For Kids,0,2017/03/22,http://cdn0-a.production.images.static6.com/8yrvGWxK8hEoKKev64hM0_8bo3s=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1517839/original/074345100_1487907017-maxresdefault.jpg,http://lifestyle.liputan6.com/read/2895958/top-3-hari-ini-booming-10-produk-kecantikan-korea-wajib-coba,18,Fashion & Beauty,Top 3 Hari Ini: Booming 10 Produk Kecantikan Korea Wajib Coba 
Just For Kids,0,2017/03/22,http://cdn1-a.production.images.static6.com/yM4_pmglMPtBTT-JOsDgC3Xp89I=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1003487/big/026686800_1443495917-20150929_Obama_di_Sidang_Umum_PBB.jpg,http://global.liputan6.com/read/2895679/undp-puji-kemajuan-indeks-pembangunan-manusia-ri-namun,19,Internasional,"UNDP Puji Kemajuan Indeks Pembangunan Manusia RI, Namun..."
Just For Kids,0,2017/03/22,http://cdn0-a.production.images.static6.com/X24b5_uHxIdMbSeqcGHLF3EuokE=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1051570/original/057203900_1447240343-Elly_Sugigi-7.jpg,http://showbiz.liputan6.com/read/2895331/elly-sugigi-pergi-ke-pengadilan-agama-ini-curhatan-suami,1.2k,Selebritis,"Elly Sugigi Pergi ke Pengadilan Agama, Ini Curhatan Suami "
Just For Kids,0,2017/03/22,http://cdn0-a.production.images.static6.com/2oK9yDC-zWE9_AycESHrxijQbR0=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1461306/original/088082400_1483568399-630971092.jpg,http://bola.liputan6.com/read/2895987/hadapi-jerman-timnas-inggris-adopsi-sistem-chelsea,28,Liga Internasional,"Hadapi Jerman, Timnas Inggris Adopsi Sistem Chelsea"
Just For Kids,0,2017/03/22,http://cdn0-a.production.images.static6.com/D5Ws0f3VA-5EYdd7lIP0jZywdnI=/1280x710/smart/filters:quality(75):strip_icc():format(jpeg)/liputan6-media-production/medias/1544534/original/029174000_1490187447-20170322-JKT-48-HZ1.jpg,http://showbiz.liputan6.com/read/2895965/member-jkt48-menangis-di-hadapan-jenazah-sang-manajer,15,Selebritis,Member JKT48 Menangis di hadapan Jenazah Sang Manajer
